flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes
h1_eps_accel,12,mst,13-24,33927,21707,1965,13,0,launch_300,0.639814896689952,0.09052379416777998,0.000598885152255033,0.0,0.0,0.0,3.257931110866546,0,False,False
h1_eps_accel,12,mst,>24,61837,35014,4420,39,3,launch_300,0.5662305739282306,0.12623522019763522,0.0011138401782144285,0.0006787330316742081,0.6093630351548903,0.20726198334136503,1.7900092563115142,3,False,False
h4_op_leverage,0,all,ALL,393429,363906,25063,2085,115,launch_300,0.9249597767322694,0.06887218127758267,0.005729501574582447,0.004588437138411203,0.8008440313144688,0.6674739880857314,0.9607159046751469,115,True,False
h4_op_leverage,0,drawdown,0-10,304121,280526,16945,1255,73,launch_300,0.9224157489946436,0.06040438319442761,0.004473738619593192,0.00430805547359103,0.9629653942506752,0.7662527144078612,1.2099039387366217,73,False,False
h4_op_leverage,0,drawdown,10-20,38904,36144,3555,135,3,launch_300,0.9290561381863047,0.09835657370517928,0.0037350597609561755,0.0008438818565400844,0.2259353023909986,0.07684925388803983,0.6635283722567841,3,False,False
h4_op_leverage,0,drawdown,20-30,28427,26811,3912,122,15,launch_300,0.9431526365779013,0.1459102607138861,0.004550371116332849,0.003834355828220859,0.8426468369707331,0.5109686483139037,1.3882595892869887,15,False,False
h4_op_leverage,0,drawdown,>30,21977,20425,651,573,24,launch_300,0.9293807162033034,0.031872705018359856,0.028053855569155448,0.03686635944700461,1.3141280832549198,0.8874831805851765,1.934461464744796,24,False,False
h4_op_leverage,0,mst,0-12,297665,274272,15577,1801,103,launch_300,0.9214116540406161,0.05679398553260996,0.006566474157041186,0.006612313025614688,1.006980743010212,0.8308212842682157,1.2201904688923502,103,True,False
h4_op_leverage,0,mst,13-24,33927,32029,5690,88,8,launch_300,0.9440563562943968,0.17765150332511162,0.002747510068999969,0.00140597539543058,0.5117271129573414,0.25936537190218595,1.008954912667112,8,False,False
h4_op_leverage,0,mst,>24,61837,57605,3796,196,4,launch_300,0.931562009799958,0.06589705754708793,0.0034024824234007464,0.001053740779768177,0.30969764091094815,0.12045708741022124,0.7954340233734974,4,False,False
h4_op_leverage,3,all,ALL,393429,359233,24922,2005,132,launch_300,0.9130821571363575,0.06937558631862886,0.005581335790420145,0.005296525158494503,0.9489708839209257,0.8006080687646293,1.1246538544748672,132,True,False
h4_op_leverage,3,drawdown,0-10,304121,276889,17329,1215,77,launch_300,0.9104566932240786,0.06258464583280665,0.00438803997269664,0.004443418546944428,1.0126203440698731,0.8106163476403753,1.2646829858853135,77,False,False
h4_op_leverage,3,drawdown,10-20,38904,35761,3903,130,6,launch_300,0.9192113921447667,0.109141243253824,0.0036352450994099716,0.0015372790161414297,0.42288180689410515,0.19386127548662097,0.9215516915756067,6,False,False
h4_op_leverage,3,drawdown,20-30,28427,26567,2788,116,14,launch_300,0.9345692475463467,0.10494222155305453,0.0043663191177024125,0.005021520803443328,1.1500581309058526,0.6856145568802754,1.9264669947506976,14,False,False
h4_op_leverage,3,drawdown,>30,21977,20016,902,544,35,launch_300,0.9107703508213132,0.04506394884092726,0.02717825739408473,0.038802660753880266,1.4277096647971828,1.031370019702744,1.9679752836842759,35,False,False
h4_op_leverage,3,mst,0-12,297665,270478,15318,1735,120,launch_300,0.9086657820032586,0.05663307182099838,0.006414569761681171,0.007833920877399139,1.221269885347069,1.0220339502521147,1.4589791139592283,120,True,False
h4_op_leverage,3,mst,13-24,33927,31811,5461,83,9,launch_300,0.9376307955315825,0.17167017698280468,0.002609160353336896,0.0016480498077275224,0.6316399088387978,0.3324075072855111,1.1993968674390365,9,False,False
h4_op_leverage,3,mst,>24,61837,56944,4143,187,3,launch_300,0.9208726167181461,0.07275568980050576,0.003283928069682495,0.000724112961622013,0.2205020774684701,0.0749997008904087,0.6476842573405389,3,False,False
h4_op_leverage,6,all,ALL,393429,354626,24877,1940,135,launch_300,0.9013722933489905,0.07014996080377638,0.00547055207457998,0.005426699360855409,0.9919838595580981,0.8384922337813949,1.173391963699624,135,True,False
h4_op_leverage,6,drawdown,0-10,304121,273424,18390,1183,73,launch_300,0.8990632018176976,0.06725817777517701,0.004326613611094856,0.003969548667754215,0.9174724217515033,0.7300305038534508,1.1528009362747915,73,False,False
h4_op_leverage,6,drawdown,10-20,38904,35377,3877,125,15,launch_300,0.9093409418054699,0.10959097718856885,0.0035333691381406,0.003868970853752902,1.0949806551457313,0.6639835892914706,1.8039539516329044,15,False,False
h4_op_leverage,6,drawdown,20-30,28427,26210,1516,111,9,launch_300,0.9220107644141133,0.057840518885921406,0.004235024799694773,0.005936675461741424,1.4018041788490339,0.7382332456566352,2.6551069244290266,9,False,False
h4_op_leverage,6,drawdown,>30,21977,19615,1094,521,38,launch_300,0.8925240023661101,0.055773642620443535,0.026561305123629874,0.03473491773308958,1.307726317340791,0.9566494954595359,1.7813882169060082,38,False,False
h4_op_leverage,6,mst,0-12,297665,266771,15312,1684,120,launch_300,0.8962121848386609,0.05739754321121861,0.006312530222550427,0.007836990595611285,1.2414975167350464,1.0389619182939107,1.4831433858280636,120,True,False
h4_op_leverage,6,mst,13-24,33927,31537,4633,79,9,launch_300,0.9295546320040086,0.14690680787646257,0.0025049941338744965,0.0019425857975393912,0.775485168316453,0.40812732972721205,1.4722832380193929,9,False,False
h4_op_leverage,6,mst,>24,61837,56318,4932,177,6,launch_300,0.9107492278085936,0.08757413260414078,0.003142867289321354,0.0012165450121654502,0.38708125420979556,0.17743956784853956,0.8437536691726208,6,False,False
h4_op_leverage,12,all,ALL,393429,345948,24513,1841,114,launch_300,0.8793149462800149,0.07085746990877241,0.005321609027946397,0.004650593562599437,0.8739074099913906,0.727794034576777,1.0491903769972404,114,True,False
h4_op_leverage,12,drawdown,0-10,304121,266958,19204,1133,70,launch_300,0.877801927522269,0.07193640947265113,0.004244113306212962,0.0036450739429285564,0.8588540597143174,0.6800776002488605,1.0844097405360253,70,False,False
h4_op_leverage,12,drawdown,10-20,38904,34559,2893,116,18,launch_300,0.8883148262389472,0.08371191296044446,0.0033565786047049973,0.006221914967162115,1.8536479254323754,1.1736134839297185,2.923836710510061,18,False,False
h4_op_leverage,12,drawdown,20-30,28427,25368,1313,93,9,launch_300,0.8923910366904704,0.051758120466729736,0.0036660359508041626,0.006854531607006854,1.8697393312532244,0.9848105482579252,3.539489846511788,9,False,False
h4_op_leverage,12,drawdown,>30,21977,19063,1103,499,17,launch_300,0.8674068344178004,0.05786077742223155,0.026176362587210827,0.015412511332728921,0.5887949970657543,0.36845497346900985,0.9376351798858881,17,False,False
h4_op_leverage,12,mst,0-12,297665,259990,15833,1608,87,launch_300,0.8734315421698889,0.060898496096003694,0.006184853263587061,0.005494852523211015,0.8884370071577312,0.7206722804178206,1.094989880802872,87,False,False
h4_op_leverage,12,mst,13-24,33927,30782,1598,76,13,launch_300,0.9073009697291243,0.051913455915794944,0.002468975375219284,0.008135168961201502,3.294957512680324,1.9280844629010214,5.617341510101003,13,False,False
h4_op_leverage,12,mst,>24,61837,55176,7082,157,14,launch_300,0.8922813202451607,0.12835290706104102,0.002845440046396984,0.001976842699802316,0.6947405911101439,0.41398337795761303,1.1652709913692143,14,False,False
h5_peg_lt_1,0,all,ALL,393429,171246,107386,492,382,launch_300,0.43526532106174176,0.6270861801151559,0.0028730598086962617,0.0035572607229992738,1.2381436377453934,1.1202321987216555,1.3684170409196224,382,True,False
h5_peg_lt_1,0,drawdown,0-10,304121,136153,82993,240,171,launch_300,0.4476935167252508,0.6095568955513283,0.001762722819181362,0.002060414733772728,1.1688818635306593,1.006458776587603,1.357454080585871,171,True,False
h5_peg_lt_1,0,drawdown,10-20,38904,17402,12088,28,24,launch_300,0.44730618959490026,0.6946328008274911,0.0016090104585679806,0.001985440105890139,1.2339510258107214,0.829467289214256,1.8350951601272125,24,False,False
h5_peg_lt_1,0,drawdown,20-30,28427,9354,6361,15,12,launch_300,0.329053364758856,0.6800299337181954,0.001603592046183451,0.0018864958339883666,1.1764188020751454,0.673183886176239,2.0546034233018156,12,False,False
h5_peg_lt_1,0,drawdown,>30,21977,8337,5944,209,175,launch_300,0.379351139828002,0.7129662948302746,0.025068969653352525,0.029441453566621804,1.174418174090555,1.014747884357229,1.3583346804924954,175,True,False
h5_peg_lt_1,0,mst,0-12,297665,126123,77310,435,334,launch_300,0.4237078595064922,0.6129730501177422,0.003449014057705573,0.004320269046695123,1.2526098689111012,1.1255189304481967,1.393982350248483,334,True,False
h5_peg_lt_1,0,mst,13-24,33927,13223,8562,6,4,launch_300,0.38974857782886785,0.6475081297738788,0.00045375482114497467,0.000467180565288484,1.0295881024682705,0.4004187157153215,2.6461706851238103,4,False,False
h5_peg_lt_1,0,mst,>24,61837,31900,21514,51,44,launch_300,0.5158723741449294,0.6744200626959248,0.0015987460815047021,0.0020451798828669703,1.2792399659501246,0.9532078389980537,1.7164805790324056,44,False,False
h5_peg_lt_1,3,all,ALL,393429,171353,107301,529,440,launch_300,0.43553728881195847,0.6261985491937696,0.003087194271474675,0.004100614160166261,1.3282656676502256,1.210029715182604,1.4580026432793205,440,True,False
h5_peg_lt_1,3,drawdown,0-10,304121,136276,83352,236,188,launch_300,0.4480979610089405,0.6116410813349379,0.0017317796237048342,0.0022554947691717057,1.3024144286595059,1.1292296044828765,1.5020905969243064,188,True,False
h5_peg_lt_1,3,drawdown,10-20,38904,16848,11410,27,20,launch_300,0.4330660086366441,0.6772317188983855,0.0016025641025641025,0.0017528483786152498,1.0937773882559159,0.708257665736891,1.688575200786038,20,False,False
h5_peg_lt_1,3,drawdown,20-30,28427,8868,5923,15,7,launch_300,0.31195694234354665,0.6679070816418584,0.0016914749661705007,0.0011818335303055885,0.6986999831166639,0.33852397439194065,1.4411542174072254,7,False,False
h5_peg_lt_1,3,drawdown,>30,21977,9361,6616,251,225,launch_300,0.4259453064567502,0.7067620980664459,0.026813374639461596,0.03400846432889964,1.268339580011273,1.115275601355947,1.441573523825321,225,True,False
h5_peg_lt_1,3,mst,0-12,297665,128251,78585,482,398,launch_300,0.43085683570456723,0.6127437602825709,0.003758255296255,0.005064579754406057,1.3475880043201893,1.2218147232011416,1.4862357019500787,398,True,False
h5_peg_lt_1,3,mst,13-24,33927,11810,7559,2,2,launch_300,0.3481003330680579,0.6400508044030483,0.00016934801016088062,0.00026458526260087314,1.562375975658156,0.42847755077364014,5.694064478674401,2,False,False
h5_peg_lt_1,3,mst,>24,61837,31292,21157,45,40,launch_300,0.506040073095396,0.6761153010354084,0.0014380672376326218,0.0018906272155787684,1.3147001517753514,0.9657509287578633,1.7894082871840506,40,False,False
h5_peg_lt_1,6,all,ALL,393429,170276,106518,541,431,launch_300,0.43279981902706716,0.625560854142686,0.0031771946721792853,0.004046264481120562,1.2735336983129109,1.1590447266471495,1.3992812821496907,431,True,False
h5_peg_lt_1,6,drawdown,0-10,304121,135322,82843,243,190,launch_300,0.44496105168666417,0.6121916613706566,0.0017957168826946098,0.002293494924133602,1.277202963471635,1.1082059850968107,1.4719030521683432,190,True,False
h5_peg_lt_1,6,drawdown,10-20,38904,16121,10896,27,19,launch_300,0.4143789841661526,0.6758885925190745,0.001674834067365548,0.0017437591776798826,1.0411533964213848,0.6667313072077637,1.6252699492969638,19,False,False
h5_peg_lt_1,6,drawdown,20-30,28427,8705,5776,13,8,launch_300,0.306222957047877,0.6635267087880529,0.0014933946008041355,0.0013850415512465374,0.9274451310462392,0.4700675597657521,1.8286366892433428,8,False,False
h5_peg_lt_1,6,drawdown,>30,21977,10128,7003,258,214,launch_300,0.46084542931246303,0.6914494470774092,0.0254739336492891,0.030558332143367128,1.1995922013489235,1.0511694499841098,1.3682213792118083,214,True,False
h5_peg_lt_1,6,mst,0-12,297665,129543,79472,490,396,launch_300,0.43519728553911274,0.6134796940012197,0.0037825278092988427,0.004982887054560097,1.317343138181385,1.194093374863762,1.4532440260987152,396,True,False
h5_peg_lt_1,6,mst,13-24,33927,10449,6564,1,1,launch_300,0.30798479087452474,0.6281940855584266,9.570293808019906e-05,0.00015234613040828764,1.5918647166361974,0.28100849701202,9.012365015852653,1,False,False
h5_peg_lt_1,6,mst,>24,61837,30284,20482,50,34,launch_300,0.48973915293432735,0.6763307357020208,0.0016510368511425174,0.0016599941411971487,1.005425251440289,0.71967118535775,1.404377997711518,34,False,False
h5_peg_lt_1,12,all,ALL,393429,167617,104140,523,383,launch_300,0.4260412933464488,0.6212973624393707,0.0031202085707296994,0.003677741501824467,1.1786845072874028,1.0665806676796628,1.302523066543398,383,True,False
h5_peg_lt_1,12,drawdown,0-10,304121,131755,80606,247,185,launch_300,0.4332321674596624,0.6117870289552578,0.0018746916625555006,0.002295114507604893,1.2242623965566102,1.0602517841775094,1.4135764842418834,185,True,False
h5_peg_lt_1,12,drawdown,10-20,38904,15060,9719,11,6,launch_300,0.38710672424429365,0.6453519256308101,0.0007304116865869854,0.0006173474637308365,0.8452048003442179,0.3874056595000794,1.8432588466365092,6,False,False
h5_peg_lt_1,12,drawdown,20-30,28427,10200,7127,19,16,launch_300,0.3588138037780983,0.6987254901960784,0.0018627450980392157,0.002244983864178476,1.2052018639273925,0.7421225137766763,1.9561851617604624,16,False,False
h5_peg_lt_1,12,drawdown,>30,21977,10602,6688,246,176,launch_300,0.4824134322245984,0.6308243727598566,0.02320316921335597,0.02631578947368421,1.1341463414634145,0.980160977777101,1.3115697911031219,176,True,False
h5_peg_lt_1,12,mst,0-12,297665,130959,79931,484,357,launch_300,0.4399543110543732,0.6103513313327071,0.0036958131934422224,0.004466352228797338,1.2084897139071706,1.0896912265447707,1.3401752420986512,357,True,False
h5_peg_lt_1,12,mst,13-24,33927,9581,5831,9,7,launch_300,0.2824004480207504,0.6086003548690115,0.0009393591483143722,0.0012004801920768306,1.2779778578097905,0.619189226215141,2.6359504901159343,7,False,False
h5_peg_lt_1,12,mst,>24,61837,27077,18378,30,19,launch_300,0.43787699920759415,0.6787310263323115,0.001107951397865347,0.0010338448144520623,0.9331138680306164,0.5974855941179071,1.4569715806672385,19,False,False
h5_peg_lt_05,0,all,ALL,393429,171246,72282,492,317,launch_300,0.43526532106174176,0.42209453067516906,0.0028730598086962617,0.00438560084114994,1.5264565074056151,1.3677105014097815,1.703537145183082,317,True,False
h5_peg_lt_05,0,drawdown,0-10,304121,136153,55429,240,141,launch_300,0.4476935167252508,0.40710817976834884,0.001762722819181362,0.0025437947644734705,1.443105369030652,1.2239739553241538,1.7013505700246585,141,True,False
h5_peg_lt_05,0,drawdown,10-20,38904,17402,8294,28,20,launch_300,0.44730618959490026,0.47661188369152974,0.0016090104585679806,0.0024113817217265494,1.4986737400530505,0.9705303534504662,2.3131509303805387,20,False,False
h5_peg_lt_05,0,drawdown,20-30,28427,9354,4448,15,10,launch_300,0.329053364758856,0.4755184947615993,0.001603592046183451,0.0022482014388489208,1.4019784172661869,0.7618282614215867,2.5778085822750554,10,False,False
h5_peg_lt_05,0,drawdown,>30,21977,8337,4111,209,146,launch_300,0.379351139828002,0.49310303466474753,0.025068969653352525,0.035514473364144976,1.4166706432386442,1.2077335231454354,1.66020240041492,146,True,False
h5_peg_lt_05,0,mst,0-12,297665,126123,51604,435,275,launch_300,0.4237078595064922,0.4091561412272147,0.003449014057705573,0.0053290442601348735,1.545092067174691,1.3733344181245317,1.7382013905781992,275,True,False
h5_peg_lt_05,0,mst,13-24,33927,13223,6054,6,2,launch_300,0.38974857782886785,0.45783861453527946,0.00045375482114497467,0.0003303600925008259,0.7280585838564034,0.19967022608516127,2.6530403609882374,2,False,False
h5_peg_lt_05,0,mst,>24,61837,31900,14624,51,40,launch_300,0.5158723741449294,0.45843260188087775,0.0015987460815047021,0.002735229759299781,1.7108593984639808,1.2568806732406754,2.328201288617983,40,False,False
h5_peg_lt_05,3,all,ALL,393429,171353,71951,529,365,launch_300,0.43553728881195847,0.4198992722625224,0.003087194271474675,0.005072896832566608,1.6432062210789906,1.4834047379148954,1.8201253266241801,365,True,False
h5_peg_lt_05,3,drawdown,0-10,304121,136276,55652,236,160,launch_300,0.4480979610089405,0.40837711702720947,0.0017317796237048342,0.002875008984403076,1.6601471371123457,1.4223386412461048,1.93758237815134,160,True,False
h5_peg_lt_05,3,drawdown,10-20,38904,16848,7803,27,20,launch_300,0.4330660086366441,0.46314102564102566,0.0016025641025641025,0.002563116749967961,1.5993848519800076,1.0357719579769238,2.4684711454623653,20,False,False
h5_peg_lt_05,3,drawdown,20-30,28427,8868,4000,15,6,launch_300,0.31195694234354665,0.4510599909788002,0.0016914749661705007,0.0015,0.8868,0.40653223728856497,1.9325889758772978,6,False,False
h5_peg_lt_05,3,drawdown,>30,21977,9361,4496,251,179,launch_300,0.4259453064567502,0.48029056724708896,0.026813374639461596,0.039813167259786474,1.4848249351349052,1.2859194495121398,1.7130333936749564,179,True,False
h5_peg_lt_05,3,mst,0-12,297665,128251,52343,482,327,launch_300,0.43085683570456723,0.40812937131094496,0.003758255296255,0.006247253691993198,1.662274965252738,1.4920600132111375,1.8517722223174062,327,True,False
h5_peg_lt_05,3,mst,13-24,33927,11810,5210,2,1,launch_300,0.3481003330680579,0.441151566469094,0.00016934801016088062,0.00019193857965451057,1.1333973128598849,0.20007719888870745,6.41573859951764,1,False,False
h5_peg_lt_05,3,mst,>24,61837,31292,14398,45,37,launch_300,0.506040073095396,0.4601176019429886,0.0014380672376326218,0.0025698013613001808,1.7869827599512278,1.2969134154607858,2.461579611309453,37,False,False
h5_peg_lt_05,6,all,ALL,393429,170276,71055,541,348,launch_300,0.43279981902706716,0.41729310061312225,0.0031771946721792853,0.004897614523960312,1.5414902230718415,1.3881395783824477,1.7116892906767336,348,True,False
h5_peg_lt_05,6,drawdown,0-10,304121,135322,55180,243,167,launch_300,0.44496105168666417,0.4077681382184715,0.0017957168826946098,0.0030264588619064877,1.6853764037485996,1.4486964992564697,1.9605872529276285,167,True,False
h5_peg_lt_05,6,drawdown,10-20,38904,16121,7345,27,18,launch_300,0.4143789841661526,0.45561689721481297,0.001674834067365548,0.002450646698434309,1.4632176083503516,0.9259189244156029,2.3110950055231396,18,False,False
h5_peg_lt_05,6,drawdown,20-30,28427,8705,3866,13,8,launch_300,0.306222957047877,0.4441125789775991,0.0014933946008041355,0.0020693222969477496,1.3856500457638585,0.7023845786088097,2.7308687629816117,8,False,False
h5_peg_lt_05,6,drawdown,>30,21977,10128,4664,258,155,launch_300,0.46084542931246303,0.46050552922590837,0.0254739336492891,0.03323327615780446,1.3045993059156729,1.11726033778844,1.5220970673981935,155,True,False
h5_peg_lt_05,6,mst,0-12,297665,129543,52837,490,314,launch_300,0.43519728553911274,0.40787228951004684,0.0037825278092988427,0.005942805231182694,1.571120036863469,1.4071018918054774,1.7541293447836404,314,True,False
h5_peg_lt_05,6,mst,13-24,33927,10449,4357,1,1,launch_300,0.30798479087452474,0.4169777012154273,9.570293808019906e-05,0.00022951572182694515,2.39820977736975,0.42335491453534085,13.573348342436551,1,False,False
h5_peg_lt_05,6,mst,>24,61837,30284,13861,50,33,launch_300,0.48973915293432735,0.4577004358737287,0.0016510368511425174,0.0023807806074597794,1.4419911983262392,1.0271190597399311,2.023876866948186,33,False,False
h5_peg_lt_05,12,all,ALL,393429,167617,68691,523,293,launch_300,0.4260412933464488,0.40980926755639346,0.0031202085707296994,0.004265478738117075,1.3670492345066343,1.2194895976813613,1.5323780599053227,293,True,False
h5_peg_lt_05,12,drawdown,0-10,304121,131755,53133,247,159,launch_300,0.4332321674596624,0.4032712231034875,0.0018746916625555006,0.0029924905426006437,1.5962574552240802,1.3669490432114066,1.8638980501332776,159,True,False
h5_peg_lt_05,12,drawdown,10-20,38904,15060,6570,11,4,launch_300,0.38710672424429365,0.4362549800796813,0.0007304116865869854,0.0006088280060882801,0.833540888335409,0.32418154736734384,2.1419615450940075,4,False,False
h5_peg_lt_05,12,drawdown,20-30,28427,10200,4902,19,12,launch_300,0.3588138037780983,0.48058823529411765,0.0018627450980392157,0.0024479804161566705,1.3141789602525284,0.7520804315166696,2.2945870005044435,12,False,False
h5_peg_lt_05,12,drawdown,>30,21977,10602,4086,246,118,launch_300,0.4824134322245984,0.3853989813242784,0.02320316921335597,0.02887909936368086,1.2446187457469289,1.0416738241636285,1.4857057827327338,118,True,False
h5_peg_lt_05,12,mst,0-12,297665,130959,52662,484,271,launch_300,0.4399543110543732,0.40212585618399654,0.0036958131934422224,0.005146025597204815,1.392393318562697,1.2365272340530797,1.5677921898042817,271,True,False
h5_peg_lt_05,12,mst,13-24,33927,9581,3740,9,7,launch_300,0.2824004480207504,0.39035591274397247,0.0009393591483143722,0.0018716577540106951,1.9924836601307188,0.9654814191732765,4.107709948544272,7,False,False
h5_peg_lt_05,12,mst,>24,61837,27077,12289,30,15,launch_300,0.43787699920759415,0.4538538242789083,0.001107951397865347,0.001220603792009114,1.1016762958743591,0.6677803703097185,1.8169317965067606,15,False,False
h6_compressed_multiple,0,all,ALL,393429,247975,56070,684,160,launch_300,0.6302916155138538,0.22611150317572337,0.002758342574856336,0.0028535758872837527,1.0345255565046618,0.8863332360126993,1.207412476793397,160,True,False
h6_compressed_multiple,0,drawdown,0-10,304121,193005,40563,341,75,launch_300,0.6346322680775086,0.21016553975285615,0.0017667936063832544,0.001848975667480216,1.0465148055777684,0.8350985441620087,1.3113297072733074,75,False,False
h6_compressed_multiple,0,drawdown,10-20,38904,24844,7417,25,11,launch_300,0.6385975735142916,0.29854290774432457,0.0010062791820962809,0.001483079412161251,1.4738249966293648,0.8231820693393239,2.637369988021035,11,False,False
h6_compressed_multiple,0,drawdown,20-30,28427,16161,4751,20,7,launch_300,0.5685088120448869,0.2939793329620692,0.0012375471814862942,0.0014733740265207324,1.1905598821300778,0.576861112210701,2.45516234718413,7,False,False
h6_compressed_multiple,0,drawdown,>30,21977,13965,3339,298,67,launch_300,0.6354370478227238,0.23909774436090225,0.0213390619405657,0.02006588799041629,0.9403359925710184,0.7419245480230408,1.1904386473005257,67,False,False
h6_compressed_multiple,0,mst,0-12,297665,186163,39355,614,142,launch_300,0.6254111165236087,0.21140076169808178,0.0032981849239644826,0.0036081819336805997,1.0939901845599047,0.9284778304450249,1.288881300643428,142,True,False
h6_compressed_multiple,0,mst,13-24,33927,19883,5289,9,1,launch_300,0.5860524066377811,0.2660061358949857,0.0004526479907458633,0.00018907165815844205,0.4177013087960337,0.07373625937065859,2.3644778588893898,1,False,False
h6_compressed_multiple,0,mst,>24,61837,41929,11426,61,17,launch_300,0.6780568268188948,0.272508287819886,0.0014548403253118367,0.0014878347628216348,1.0226790782024315,0.6386780051192986,1.6370079774284276,17,False,False
h6_compressed_multiple,3,all,ALL,393429,246041,56038,708,222,launch_300,0.6253758619725541,0.22775878816945144,0.0028775691856235343,0.0039615974874192515,1.3767166771216386,1.207413126163569,1.5696523823673676,222,True,False
h6_compressed_multiple,3,drawdown,0-10,304121,191726,41429,337,97,launch_300,0.6304267051601172,0.21608441212981025,0.0017577167415999916,0.0023413550894301094,1.3320434595729294,1.092236153983694,1.6243513486085124,97,False,False
h6_compressed_multiple,3,drawdown,10-20,38904,24306,7079,29,14,launch_300,0.6247686613201727,0.29124496009215833,0.0011931210400724101,0.00197768046334228,1.6575690117930155,0.9877155795324304,2.7801979934058756,14,False,False
h6_compressed_multiple,3,drawdown,20-30,28427,15578,3753,17,3,launch_300,0.5480001407112955,0.24091667736551547,0.0010912825779946077,0.0007993605115907274,0.7324963558564913,0.24914822040737425,2.1513389681119732,3,False,False
h6_compressed_multiple,3,drawdown,>30,21977,14431,3777,325,108,launch_300,0.656641033808072,0.2617282239623034,0.02252096181830781,0.028594122319301033,1.2696670128917944,1.0540897856328564,1.5277791754835361,108,True,False
h6_compressed_multiple,3,mst,0-12,297665,185874,39618,638,194,launch_300,0.6244402264290394,0.21314438813389716,0.003432432723242627,0.004896764097127569,1.426616190892617,1.23986558921679,1.6413363284454088,194,True,False
h6_compressed_multiple,3,mst,13-24,33927,18817,5025,9,2,launch_300,0.5546320040086067,0.2670457564967848,0.00047829090715842057,0.0003980099502487562,0.8321503593145384,0.2282198302413605,3.0319243020453253,2,False,False
h6_compressed_multiple,3,mst,>24,61837,41350,11395,61,26,launch_300,0.6686935006549477,0.2755743651753325,0.001475211608222491,0.0022817025010969725,1.5466950560714723,1.0558665413760264,2.2649258205537497,26,False,False
h6_compressed_multiple,6,all,ALL,393429,243598,55509,707,209,launch_300,0.619166355301719,0.22787132899284887,0.0029023226791681377,0.0037651552000576485,1.297290348548293,1.1331829305458714,1.4850610108821147,209,True,False
h6_compressed_multiple,6,drawdown,0-10,304121,189758,42065,332,111,launch_300,0.6239555966210817,0.22167708344312229,0.0017495968549415572,0.002638773326993938,1.5082179186256497,1.2527830892412184,1.8155685501541485,111,True,False
h6_compressed_multiple,6,drawdown,10-20,38904,23495,5925,29,12,launch_300,0.6039224758379601,0.25218131517344117,0.0012343051713130453,0.0020253164556962027,1.6408555216062854,0.9389695257226872,2.865548119388563,12,False,False
h6_compressed_multiple,6,drawdown,20-30,28427,15517,3421,17,3,launch_300,0.545854293453407,0.2204678739447058,0.0010955725977959657,0.0008769365682548962,0.8004367488006603,0.27226071783221517,2.3506158237796217,3,False,False
h6_compressed_multiple,6,drawdown,>30,21977,14828,4098,329,83,launch_300,0.6747053737998817,0.2763690315619099,0.02218775289991907,0.02025378233284529,0.9128361228918844,0.7377411760694699,1.1284301865859225,83,False,False
h6_compressed_multiple,6,mst,0-12,297665,185450,40206,639,175,launch_300,0.623015806359498,0.21680237260717175,0.00344567268805608,0.0043525841914142166,1.2632030333298379,1.0897017820532824,1.464189088938864,175,True,False
h6_compressed_multiple,6,mst,13-24,33927,17938,4407,10,4,launch_300,0.5287234356117546,0.24567956293901216,0.0005574757498048835,0.0009076469253460404,1.628137054685727,0.633249066938986,4.182432734205617,4,False,False
h6_compressed_multiple,6,mst,>24,61837,40210,10896,58,30,launch_300,0.6502579361870725,0.2709773688137279,0.0014424272569012683,0.0027533039647577094,1.9087991797053017,1.3375742225826868,2.7230116683806753,30,False,False
h6_compressed_multiple,12,all,ALL,393429,239336,54034,701,180,launch_300,0.6083333968772002,0.22576628672661028,0.0029289367249389978,0.003331235888514639,1.1373533132860767,0.9831007499455171,1.3157152015457847,180,True,False
h6_compressed_multiple,12,drawdown,0-10,304121,185280,40859,338,108,launch_300,0.6092311941628497,0.2205256908462867,0.00182426597582038,0.002643236496243178,1.4489315326151953,1.2004697014551375,1.7486532327683366,108,True,False
h6_compressed_multiple,12,drawdown,10-20,38904,22666,5400,22,7,launch_300,0.5826136129960929,0.23824230124415424,0.0009706167828465543,0.0012962962962962963,1.3355387205387206,0.6470883073071354,2.754486043092554,7,False,False
h6_compressed_multiple,12,drawdown,20-30,28427,16611,4072,17,7,launch_300,0.584338832799803,0.24513876346998978,0.00102341821684426,0.001719056974459725,1.6797209060441465,0.8139076231970019,3.4632961145002983,7,False,False
h6_compressed_multiple,12,drawdown,>30,21977,14779,3703,324,58,launch_300,0.6724757701233107,0.2505582245077475,0.021922998849719197,0.015662975965433434,0.714454079608459,0.5535884453173315,0.921109633474559,58,False,False
h6_compressed_multiple,12,mst,0-12,297665,184343,40664,642,152,launch_300,0.6192968605647288,0.2205887937160619,0.003482638342654725,0.0037379500295101316,1.0733098478037169,0.9159376425210229,1.2576022201534702,152,True,False
h6_compressed_multiple,12,mst,13-24,33927,17773,3399,5,2,launch_300,0.5238600524655879,0.19124514713329208,0.0002813256062566815,0.0005884083553986466,2.091556340100029,0.5736329100735017,7.6175361691401555,2,False,False
