flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes,window,confirm
inv_ctl_divyield_gt_2,3,all,ALL,393429,393196,295226,7400,6469,launch_200,0.9994077711607431,0.7508367328253593,0.018820130418417277,0.02191202671851395,1.1642866564341636,1.1365560288007002,1.19267835965779,6469,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,0-10,304121,303927,229057,4565,4234,launch_200,0.999362096007839,0.7536579507579123,0.015020054157741826,0.018484482028490724,1.2306534872887405,1.1944628938040935,1.2679193423376698,4234,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,10-20,38904,38890,29864,543,506,launch_200,0.9996401398313798,0.7679094883003342,0.013962458215479558,0.0169434770961693,1.213502438802991,1.113030320942483,1.3228739092108093,506,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,20-30,28427,28407,21290,491,434,launch_200,0.9992964435220038,0.749463160488612,0.017284472137149294,0.020385157350868953,1.1793913744727786,1.074471226640292,1.2943232415471586,434,True,False,build,
inv_ctl_divyield_gt_2,3,drawdown,>30,21977,21972,15015,1801,1295,launch_200,0.999772489420758,0.6833697433096668,0.0819679592208265,0.08624708624708624,1.0522048745258072,0.9987070154806239,1.108284914649727,1295,True,False,build,
inv_ctl_divyield_gt_2,3,mst,0-12,297665,297486,219560,6271,5427,launch_200,0.9993986528480002,0.7380515385597978,0.021079983595866696,0.02471761705228639,1.1725633912320952,1.1421471682577164,1.2037685593592902,5427,True,False,build,
inv_ctl_divyield_gt_2,3,mst,13-24,33927,33911,26092,393,366,launch_200,0.9995283992100686,0.7694258500191679,0.011589159859632568,0.014027288057642189,1.2103800644343619,1.0932779195346174,1.3398278834682298,366,True,False,build,
inv_ctl_divyield_gt_2,3,mst,>24,61837,61799,49574,736,676,launch_200,0.9993854811844042,0.8021812650690141,0.011909577824883898,0.01363618025577924,1.1449759560148114,1.0623636784284272,1.2339167726490659,676,True,False,build,
inv_ctl_divyield_gt_2,6,all,ALL,393429,392948,296436,7390,6590,launch_200,0.9987774160013624,0.754389893828191,0.01880655964656901,0.022230768192797096,1.1820752232507759,1.1541819338408161,1.210626925717127,6590,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,0-10,304121,303735,229923,4556,4250,launch_200,0.998730768345494,0.756985530149637,0.01499991769140863,0.018484449141669166,1.2323033713882536,1.196131538547287,1.2695478540207883,4250,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,10-20,38904,38852,30287,542,510,launch_200,0.9986633765165536,0.7795480284155256,0.013950375785030372,0.01683890778221679,1.207057647886876,1.1074905310164316,1.3154093425782802,510,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,20-30,28427,28392,20523,491,432,launch_200,0.9987687761635066,0.7228444632290786,0.01729360383206537,0.02104955415874872,1.2171872539209647,1.1086977736183885,1.336042684770913,432,True,False,build,
inv_ctl_divyield_gt_2,6,drawdown,>30,21977,21969,15703,1801,1398,launch_200,0.9996359830732129,0.7147799171559925,0.08197915244207747,0.08902757434885054,1.0859782236923363,1.0328635385750318,1.141545056276701,1398,True,False,build,
inv_ctl_divyield_gt_2,6,mst,0-12,297665,297298,220669,6261,5537,launch_200,0.9987670703643358,0.7422485183216839,0.021059677495307738,0.025091879693115028,1.1914655245174433,1.1608692504377531,1.2228469170353358,5537,True,False,build,
inv_ctl_divyield_gt_2,6,mst,13-24,33927,33891,25813,393,363,launch_200,0.9989388982226545,0.7616476350653566,0.01159599893777109,0.014062681594545384,1.2127184272792306,1.094932422030645,1.3429752568879458,363,True,False,build,
inv_ctl_divyield_gt_2,6,mst,>24,61837,61759,49954,736,690,launch_200,0.9987386192732507,0.808853770300685,0.011917291406920449,0.013812707691075789,1.1590475737678665,1.0762481615388442,1.2481210444911581,690,True,False,build,
inv_ctl_divyield_gt_2,12,all,ALL,393429,388321,295052,7164,6512,launch_200,0.987016717120497,0.7598146893935688,0.01844865459246345,0.022070685845206946,1.196330373826997,1.1679318833624046,1.2254034248381347,6512,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,0-10,304121,299826,228616,4363,4100,launch_200,0.9858773317199404,0.7624955807701801,0.014551773361883225,0.017934002869440458,1.2324273078920136,1.1955959397911842,1.2703719519821,4100,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,10-20,38904,38427,29557,533,507,launch_200,0.9877390499691548,0.7691727170999557,0.013870455669190934,0.017153297019318604,1.2366786952370656,1.1343940051969308,1.3480108715724526,507,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,20-30,28427,28240,20071,488,426,launch_200,0.9934217469307348,0.710729461756374,0.017280453257790367,0.021224652483682927,1.2282462830721432,1.1180467906079226,1.3490493114337727,426,True,False,build,
inv_ctl_divyield_gt_2,12,drawdown,>30,21977,21828,16808,1780,1479,launch_200,0.9932201847385903,0.7700201575957486,0.0815466373465274,0.08799381247025226,1.0790612014610486,1.0276908759130041,1.1327404453835273,1479,True,False,build,
inv_ctl_divyield_gt_2,12,mst,0-12,297665,293612,221402,6066,5486,launch_200,0.9863840223069558,0.7540631854283885,0.020659918531940113,0.02477845728584204,1.1993492252902493,1.1684047145123977,1.2310919230215285,5486,True,False,build,
inv_ctl_divyield_gt_2,12,mst,13-24,33927,33675,23947,390,354,launch_200,0.9925722875585816,0.7111210096510765,0.011581291759465479,0.014782645007725394,1.276424540090135,1.1510040759863656,1.41528455433827,354,True,False,build,
inv_ctl_divyield_gt_2,12,mst,>24,61837,61034,49703,708,672,launch_200,0.9870142471335932,0.8143493790346364,0.011600091752138152,0.013520310645232682,1.1655348021484908,1.0811940945248475,1.256357573640006,672,True,False,build,
h9_rs6_top_decile,0,all,ALL,393429,393051,39379,627,125,launch_500,0.9990392167328793,0.10018801631340463,0.0015952128349756138,0.0031742807079915693,1.9898791173154615,1.6706720139574496,2.369844374922404,125,True,False,build,
h9_rs6_top_decile,0,drawdown,0-10,304121,303819,30441,414,85,launch_500,0.99900697419777,0.10019452371313183,0.00136265342193872,0.002792286718570349,2.04915400615779,1.6577749083857147,2.5326130198142236,85,False,False,build,
h9_rs6_top_decile,0,drawdown,10-20,38904,38871,3895,54,17,launch_500,0.9991517581739667,0.10020323634586195,0.0013892104653855058,0.0043645699614890884,3.141762943945229,1.9628933827830917,5.023680390990075,17,False,False,build,
h9_rs6_top_decile,0,drawdown,20-30,28427,28392,2843,36,12,launch_500,0.9987687761635066,0.1001338405184559,0.001267962806424345,0.004220893422441084,3.328877945831868,1.9055826962023488,5.807397070390386,12,False,False,build,
h9_rs6_top_decile,0,drawdown,>30,21977,21969,2200,123,11,launch_500,0.9996359830732129,0.10014110792480313,0.005598798306704902,0.005,0.8930487804878049,0.4990767418811397,1.595237551641747,11,False,False,build,
h9_rs6_top_decile,0,mst,0-12,297665,297362,29793,513,98,launch_500,0.9989820771672854,0.10019101297408546,0.001725169994821127,0.0032893632732521063,1.9066893599625592,1.5651321778934855,2.3224847566018423,98,False,False,build,
h9_rs6_top_decile,0,mst,13-24,33927,33898,3395,43,13,launch_500,0.9991452235682495,0.10015340138061242,0.0012685114166027494,0.003829160530191458,3.018625201219303,1.7652153956770336,5.15619759368496,13,False,False,build,
h9_rs6_top_decile,0,mst,>24,61837,61791,6191,71,14,launch_500,0.9992561088021734,0.10019258468061693,0.0011490346490589244,0.002261347116782426,1.9680408407479282,1.1727704375988337,3.300546160889334,14,False,False,build,
h9_rs6_top_decile,3,all,ALL,393429,362119,34290,522,98,launch_500,0.9204176611281832,0.09469262866626717,0.0014415150820586602,0.002857976086322543,1.9826196214617493,1.627403720194366,2.4150984812959697,98,False,False,build,
h9_rs6_top_decile,3,drawdown,0-10,304121,278398,26429,335,63,launch_500,0.9154185340703207,0.09493243485944583,0.0012033132421928319,0.0023837451284573763,1.980984705290378,1.5488510232954373,2.5333166514128567,63,False,False,build,
h9_rs6_top_decile,3,drawdown,10-20,38904,36564,3451,50,21,launch_500,0.9398519432449105,0.09438245268570178,0.001367465266382234,0.006085192697768763,4.44997971602434,2.913132134877867,6.790045984782976,21,False,False,build,
h9_rs6_top_decile,3,drawdown,20-30,28427,26790,2467,34,10,launch_500,0.9424139022760052,0.09208659947741694,0.001269130272489735,0.004053506282934738,3.1939245094065187,1.7360679146493843,5.866875241488593,10,False,False,build,
h9_rs6_top_decile,3,drawdown,>30,21977,20367,1943,103,4,launch_500,0.926741593484097,0.09539942063141356,0.005057200373152649,0.002058672156459084,0.4070774350543899,0.1583602708748045,1.0443595376999077,4,False,False,build,
h9_rs6_top_decile,3,mst,0-12,297665,279698,26533,421,72,launch_500,0.939640199553189,0.09486303084040644,0.0015051948887728909,0.0027136019296724835,1.8028243052863047,1.4320806650238362,2.269219228670398,72,False,False,build,
h9_rs6_top_decile,3,mst,13-24,33927,31662,2961,41,13,launch_500,0.9332390131753471,0.09351904491188175,0.001294927673551892,0.004390408645727794,3.3904663058788636,1.9828296490131456,5.789891078408507,13,False,False,build,
h9_rs6_top_decile,3,mst,>24,61837,50759,4796,60,13,launch_500,0.8208515937060336,0.09448570696822238,0.0011820563840895212,0.0027105921601334446,2.2931157909368918,1.3407255398246358,3.9189016941574546,13,False,False,build,
h9_rs6_top_decile,6,all,ALL,393429,345162,31894,478,102,launch_500,0.877317127105526,0.09240298758264236,0.00138485696571465,0.0031980936853326643,2.3093314071481026,1.9030362568445929,2.8020324226479856,102,True,True,build,
h9_rs6_top_decile,6,drawdown,0-10,304121,263487,24336,297,62,launch_500,0.8663887071264398,0.09236129296701545,0.0011271903357660908,0.0025476660092044706,2.260191494165853,1.7637067274088665,2.8959799622184934,62,False,False,build,
h9_rs6_top_decile,6,drawdown,10-20,38904,35969,3295,46,15,launch_500,0.9245578860785524,0.09160666129166782,0.001278879034724346,0.004552352048558422,3.5596424094477803,2.1587458096948837,5.862801792195944,15,False,False,build,
h9_rs6_top_decile,6,drawdown,20-30,28427,25700,2417,30,6,launch_500,0.9040700742252085,0.09404669260700389,0.0011673151750972762,0.0024824162184526274,2.126603227141084,0.9750536118088864,4.630786343215754,6,False,False,build,
h9_rs6_top_decile,6,drawdown,>30,21977,20006,1846,105,19,launch_500,0.9103153296628294,0.09227231830450865,0.005248425472358292,0.010292524377031419,1.9610689779703865,1.2573388024337993,3.052323841306582,19,False,False,build,
h9_rs6_top_decile,6,mst,0-12,297665,271774,25175,395,83,launch_500,0.9130196697629885,0.09263211344720246,0.0014534134979799392,0.0032969215491559086,2.2683988787349314,1.8305888962718102,2.8104881603689225,83,False,False,build,
h9_rs6_top_decile,6,mst,13-24,33927,30989,2835,37,13,launch_500,0.9134023049488608,0.09148407499435283,0.0011939720546000193,0.004585537918871252,3.8405739072405742,2.246131221821602,6.557964379842659,13,False,False,build,
h9_rs6_top_decile,6,mst,>24,61837,42399,3884,46,6,launch_500,0.6856574542749486,0.09160593410221939,0.0010849312483784995,0.001544799176107106,1.4238682666905476,0.6527433138969895,3.10290061061754,6,False,False,build,
h9_rs6_top_decile,12,all,ALL,393429,317257,28710,406,94,launch_500,0.8063894629018197,0.0904944571750978,0.0012797195964155243,0.0032741205154998257,2.5584671241032715,2.0914663919664047,3.129325114503763,94,False,False,build,
h9_rs6_top_decile,12,drawdown,0-10,304121,239038,21535,243,59,launch_500,0.7859963632896118,0.09009027853312025,0.0010165747705385756,0.0027397260273972603,2.6950560910987087,2.0900953762704972,3.474497862629612,59,False,False,build,
h9_rs6_top_decile,12,drawdown,10-20,38904,33830,3103,36,8,launch_500,0.8695763931729386,0.09172332249482708,0.0010641442506650902,0.002578150177247825,2.422745013785942,1.2281907639370186,4.773229031322228,8,False,False,build,
h9_rs6_top_decile,12,drawdown,20-30,28427,24312,2157,27,2,launch_500,0.8552432546522672,0.08872161895360316,0.0011105626850937808,0.0009272137227630969,0.8349044454746819,0.22899408091765144,3.038620975699239,2,False,False,build,
h9_rs6_top_decile,12,drawdown,>30,21977,20077,1915,100,25,launch_500,0.9135459798880647,0.09538277631120187,0.0049808238282611945,0.013054830287206266,2.6210182767624017,1.7784551080387092,3.855022139164398,25,False,False,build,
h9_rs6_top_decile,12,mst,0-12,297665,260388,23565,343,80,launch_500,0.874768615725732,0.09049956219180608,0.0013172650045316988,0.003394865266284744,2.5772075129951952,2.0715752390401008,3.205732462926523,80,False,False,build,
h9_rs6_top_decile,12,mst,13-24,33927,29399,2735,27,3,launch_500,0.8665369764494355,0.09303037518282935,0.0009183985849858839,0.0010968921389396709,1.1943530367661994,0.40626245691986157,3.5063008983172117,3,False,False,build,
h9_rs6_top_decile,12,mst,>24,61837,27470,2410,36,11,launch_500,0.44423241748467746,0.08773207135056425,0.0013105205678922462,0.004564315352697096,3.4828261871830337,1.9462289214287505,6.222687347070494,11,False,False,build,
h9_rs12_top_decile,0,all,ALL,393429,389343,39007,596,105,launch_500,0.9896143903982675,0.10018672481590782,0.0015307839103309935,0.002691824544312559,1.7584614824769877,1.4530555671125607,2.127848626605314,105,True,False,build,
h9_rs12_top_decile,0,drawdown,0-10,304121,300669,30122,387,70,launch_500,0.9886492547374236,0.10018325800132372,0.001287129700767289,0.0023238828763030342,1.8054768489280542,1.4294800229872837,2.2800815241187404,70,False,False,build,
h9_rs12_top_decile,0,drawdown,10-20,38904,38548,3861,50,20,launch_500,0.9908492699979436,0.10016083843519767,0.0012970841548199648,0.00518000518000518,3.993576793576793,2.587206383721743,6.15830400751371,20,False,False,build,
h9_rs12_top_decile,0,drawdown,20-30,28427,28261,2833,36,9,launch_500,0.9941604812326309,0.10024415271929514,0.001273840274583348,0.0031768443346276033,2.4939110483586306,1.312776666826159,4.731322792919492,9,False,False,build,
h9_rs12_top_decile,0,drawdown,>30,21977,21865,2191,123,6,launch_500,0.9949037630249806,0.10020580836954036,0.005625428767436542,0.0027384755819260614,0.4868029967383198,0.22321029997659,1.05981845427147,6,False,False,build,
h9_rs12_top_decile,0,mst,0-12,297665,294396,29496,486,80,launch_500,0.9890178556430888,0.10019157868992785,0.001650837647250642,0.0027122321670735015,1.642943006291709,1.3205286504234937,2.043810427099936,80,False,False,build,
h9_rs12_top_decile,0,mst,13-24,33927,33730,3381,43,16,launch_500,0.9941934152739705,0.10023717758671806,0.0012748295286095464,0.004732327713694173,3.7121259019280104,2.2866362480107445,6.019426977065757,16,False,False,build,
h9_rs12_top_decile,0,mst,>24,61837,61217,6130,67,9,launch_500,0.9899736403771205,0.10013558325301795,0.0010944672231569662,0.001468189233278956,1.3414647805020574,0.7059399553121353,2.547526525829779,9,False,False,build,
h9_rs12_top_decile,3,all,ALL,393429,358858,34670,499,116,launch_500,0.9121289991332616,0.09661203038527774,0.0013905221563961232,0.003345832131525815,2.4061695932967755,2.006839759899106,2.88464021950236,116,True,True,build,
h9_rs12_top_decile,3,drawdown,0-10,304121,275744,26738,317,80,launch_500,0.9066917444043654,0.09696675176975746,0.0011496170360914472,0.0029919964096043086,2.602602706529749,2.0919141546460582,3.2374979707147653,80,False,False,build,
h9_rs12_top_decile,3,drawdown,10-20,38904,36221,3486,48,16,launch_500,0.9310353691137158,0.09624251125037961,0.0013251980895060875,0.004589787722317842,3.4634729393765538,2.133423581099318,5.61653140393541,16,False,False,build,
h9_rs12_top_decile,3,drawdown,20-30,28427,26656,2471,33,8,launch_500,0.9377000738734302,0.09269957983193278,0.0012379951980792316,0.003237555645487657,2.6151600995793634,1.3258793070649828,5.150126930802881,8,False,False,build,
h9_rs12_top_decile,3,drawdown,>30,21977,20237,1975,101,12,launch_500,0.9208263184238067,0.09759351682561644,0.004990858328803676,0.0060759493670886075,1.21741571625517,0.697099370741866,2.121969886951853,12,False,False,build,
h9_rs12_top_decile,3,mst,0-12,297665,277066,26782,403,92,launch_500,0.9307980447818857,0.09666288898673962,0.0014545270801902795,0.003435143006496901,2.3616906507148148,1.926444785571024,2.894857339903405,92,False,False,build,
h9_rs12_top_decile,3,mst,13-24,33927,31447,2987,40,14,launch_500,0.9269018775606449,0.09498521321588704,0.0012719814290711355,0.004686976899899564,3.68478406427854,2.196596486543953,6.173275096474122,14,False,False,build,
h9_rs12_top_decile,3,mst,>24,61837,50345,4901,56,10,launch_500,0.8141565729255947,0.09734829675240839,0.0011123249577912405,0.0020403999183840034,1.8343559623400474,0.9967467702186961,3.3732002411799042,10,False,False,build,
h9_rs12_top_decile,6,all,ALL,393429,342121,32542,455,115,launch_500,0.8695876511390873,0.09511839378465514,0.0013299388228141505,0.0035338946592096366,2.6571858784691433,2.214489023552178,3.1880056007536575,115,True,True,build,
h9_rs12_top_decile,6,drawdown,0-10,304121,261023,24875,280,72,launch_500,0.8582866687930133,0.09529811549173828,0.0010727024055351443,0.0028944723618090453,2.6982994974874375,2.1434403303094065,3.396267144952325,72,False,False,build,
