feature,direction,lag,bucket_type,bucket,label,decile,rows,row_share,events,rate,base,coverage,lift,ci_low,ci_high,sufficient
eps_growth_q0,HIGH,0,drawdown,20-30,launch_300,10,2148,0.0988631656464307,5,0.0023277467411545625,0.002807566622175174,0.7643085798712491,0.8290975974600849,0.35428239937018585,1.9368043078662742,False
eps_growth_q0,HIGH,0,drawdown,>30,win_50,1,1885,0.1003033044218592,710,0.376657824933687,0.2946309796200713,0.8551212631387359,1.278405364634058,1.2050852247258657,1.3534283054413634,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,2,1876,0.09982440270313414,701,0.3736673773987207,0.2946309796200713,0.8551212631387359,1.2682555577847496,1.1949009246240576,1.3433626265299583,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,3,1891,0.10062257223434258,672,0.355367530407192,0.2946309796200713,0.8551212631387359,1.2061444823807765,1.1339889974259019,1.2802903688716691,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,4,1875,0.09977119140105359,550,0.29333333333333333,0.2946309796200713,0.8551212631387359,0.995595689603275,0.9271416134389442,1.0669180888955192,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,5,1872,0.0996115574948119,502,0.26816239316239315,0.2946309796200713,0.8551212631387359,0.9101636002710592,0.843713797265098,0.9798362194154497,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,6,1880,0.10003724791145639,424,0.225531914893617,0.2946309796200713,0.8551212631387359,0.7654725079638333,0.7032889249017414,0.8314553183209031,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,7,1877,0.09987761400521471,425,0.22642514651038892,0.2946309796200713,0.8551212631387359,0.7685042041484087,0.7061767794581889,0.8346245320542823,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,8,1880,0.10003724791145639,486,0.25851063829787235,0.2946309796200713,0.8551212631387359,0.877404808656658,0.8119527881952567,0.9461995601101524,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,9,1881,0.10009045921353696,491,0.26103136629452417,0.2946309796200713,0.8551212631387359,0.8859603515934609,0.8202967267299921,0.9549300601949713,True
eps_growth_q0,HIGH,0,drawdown,>30,win_50,10,1876,0.09982440270313414,576,0.3070362473347548,0.2946309796200713,0.8551212631387359,1.0421044240856145,0.9726585051616599,1.1142270589656664,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,1,1885,0.1003033044218592,325,0.1724137931034483,0.09407758207843346,0.8551212631387359,1.8326767046341084,1.6585457163759905,2.0209711782645647,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,2,1876,0.09982440270313414,284,0.1513859275053305,0.09407758207843346,0.8551212631387359,1.6091604839409932,1.444340303010862,1.789125471355319,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,3,1891,0.10062257223434258,238,0.12585933368588048,0.09407758207843346,0.8551212631387359,1.3378249196599274,1.1869346264978833,1.504840300120937,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,4,1875,0.09977119140105359,151,0.08053333333333333,0.09407758207843346,0.8551212631387359,0.8560310708898944,0.7340405691626608,0.9962541202857216,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,5,1872,0.0996115574948119,132,0.07051282051282051,0.09407758207843346,0.8551212631387359,0.7495177804849751,0.6353665836461115,0.8823669323911635,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,6,1880,0.10003724791145639,104,0.05531914893617021,0.09407758207843346,0.8551212631387359,0.5880162703379224,0.487503698818109,0.7078060490565555,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,7,1877,0.09987761400521471,96,0.05114544485881726,0.09407758207843346,0.8551212631387359,0.5436517789772357,0.4471234497341395,0.6596692845664806,False
eps_growth_q0,HIGH,0,drawdown,>30,win_100,8,1880,0.10003724791145639,109,0.05797872340425532,0.09407758207843346,0.8551212631387359,0.6162862833349378,0.5132816694842924,0.7384528100829748,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,9,1881,0.10009045921353696,123,0.06539074960127592,0.09407758207843346,0.8551212631387359,0.6950726002583587,0.5854839841344702,0.8234918172195734,True
eps_growth_q0,HIGH,0,drawdown,>30,win_100,10,1876,0.09982440270313414,206,0.10980810234541578,0.09407758207843346,0.8551212631387359,1.1672079566614246,1.0252133271364725,1.3261536539943741,True
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,1,1885,0.1003033044218592,105,0.05570291777188329,0.02777629968605332,0.8551212631387359,2.0054117503582427,1.6641592680981434,2.411726583249894,True
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,2,1876,0.09982440270313414,67,0.03571428571428571,0.02777629968605332,0.8551212631387359,1.285782703886152,1.0159939189487257,1.6238864605261336,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,3,1891,0.10062257223434258,66,0.034902168164992066,0.02777629968605332,0.8551212631387359,1.256544916330835,0.9910525271182096,1.5899300292239236,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,4,1875,0.09977119140105359,26,0.013866666666666666,0.02777629968605332,0.8551212631387359,0.49922656449553,0.3413133620260238,0.7287074671388599,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,5,1872,0.0996115574948119,29,0.015491452991452992,0.02777629968605332,0.8551212631387359,0.5577219848053181,0.389095284779759,0.7977912612091396,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,6,1880,0.10003724791145639,26,0.013829787234042552,0.02777629968605332,0.8551212631387359,0.4978988342708078,0.34040398289081364,0.7267768492453385,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,7,1877,0.09987761400521471,39,0.02077783697389451,0.02777629968605332,0.8551212631387359,0.7480419353455929,0.5485393015517173,1.0180197990133877,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,8,1880,0.10003724791145639,42,0.022340425531914895,0.02777629968605332,0.8551212631387359,0.8042981168989973,0.596554067476232,1.082175734054688,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,9,1881,0.10009045921353696,56,0.029771398192450824,0.02777629968605332,0.8551212631387359,1.0718273682581,0.827952493968169,1.3847081086405892,False
eps_growth_q0,HIGH,0,drawdown,>30,launch_300,10,1876,0.09982440270313414,66,0.035181236673773986,0.02777629968605332,0.8551212631387359,1.2665919172609856,0.9990035213185219,1.6025737177093373,False
eps_growth_q0,HIGH,0,mst,0-12,win_50,1,23329,0.10047418267015233,3427,0.14689870976038408,0.10975110793362304,0.7800346026573497,1.3384713150160428,1.297610544560005,1.380391458583844,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,2,23184,0.09984969141518332,3123,0.1347049689440994,0.10975110793362304,0.7800346026573497,1.2273677366935405,1.1878763716510137,1.2679619117825873,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,3,23248,0.10012532893461792,2706,0.11639710942876806,0.10975110793362304,0.7800346026573497,1.060555210970303,1.0235695521379615,1.0986957629100291,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,4,23526,0.10132262940966195,2368,0.10065459491626286,0.10975110793362304,0.7800346026573497,0.9171168912220757,0.882678347532832,0.9527435184051393,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,5,23199,0.0999142939588008,2109,0.09090909090909091,0.10975110793362304,0.7800346026573497,0.8283204846011423,0.7952283797690687,0.8626468189473003,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,6,22916,0.09869545930255094,1944,0.08483155873625414,0.10975110793362304,0.7800346026573497,0.7729448962607273,0.7407056041371922,0.8064522197483792,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,7,23179,0.09982815723397749,2121,0.09150524181371068,0.10975110793362304,0.7800346026573497,0.8337523286694529,0.8005460651761541,0.8681920863130965,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,8,23220,0.10000473751986529,2334,0.10051679586563307,0.10975110793362304,0.7800346026573497,0.9158613316817281,0.8812221513848514,0.951704665161432,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,9,23301,0.1003535912553997,2602,0.11166902708038282,0.10975110793362304,0.7800346026573497,1.0174751688877686,0.9812095244110735,1.054907282224737,True
eps_growth_q0,HIGH,0,mst,0-12,win_50,10,23087,0.09943192829979025,2749,0.11907133884870273,0.10975110793362304,0.7800346026573497,1.084921520069907,1.0474324119125196,1.1235654664835508,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,1,23329,0.10047418267015233,1029,0.04410819152128252,0.02134898724745789,0.7800346026573497,2.066055453123879,1.946110912396559,2.1930314142640825,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,2,23184,0.09984969141518332,764,0.032953761214630777,0.02134898724745789,0.7800346026573497,1.5435749168174107,1.4395122705510732,1.6548860684271895,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,3,23248,0.10012532893461792,516,0.02219545767377839,0.02134898724745789,0.7800346026573497,1.0396492075483015,0.9545744801568619,1.1321189970815684,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,4,23526,0.10132262940966195,349,0.014834651024398538,0.02134898724745789,0.7800346026573497,0.6948643911043114,0.6261267957889863,0.771022255961018,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,5,23199,0.0999142939588008,301,0.012974697185223502,0.02134898724745789,0.7800346026573497,0.6077429825983174,0.5432108428913011,0.679828814072714,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,6,22916,0.09869545930255094,275,0.012000349101064758,0.02134898724745789,0.7800346026573497,0.5621039050690185,0.4997941288520298,0.6320759399496312,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,7,23179,0.09982815723397749,270,0.011648474912636438,0.02134898724745789,0.7800346026573497,0.5456218966088646,0.48460530837208626,0.6142192804963603,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,8,23220,0.10000473751986529,354,0.01524547803617571,0.02134898724745789,0.7800346026573497,0.7141077869157962,0.6439542067741453,0.7917730408161684,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,9,23301,0.1003535912553997,493,0.021157890219303893,0.02134898724745789,0.7800346026573497,0.9910488949223223,0.9081224412478285,1.0813696149345433,True
eps_growth_q0,HIGH,0,mst,0-12,win_100,10,23087,0.09943192829979025,606,0.026248538138346256,0.02134898724745789,0.7800346026573497,1.2294980475699977,1.1365302753571067,1.3298492761103131,True
eps_growth_q0,HIGH,0,mst,0-12,launch_300,1,23329,0.10047418267015233,255,0.010930601397402375,0.004746133537764494,0.7800346026573497,2.303053909130181,2.038408345155787,2.6016298817838583,True
eps_growth_q0,HIGH,0,mst,0-12,launch_300,2,23184,0.09984969141518332,167,0.007203243616287095,0.004746133537764494,0.7800346026573497,1.5177077423067915,1.3049289623929508,1.7648893189526274,True
eps_growth_q0,HIGH,0,mst,0-12,launch_300,3,23248,0.10012532893461792,112,0.004817618719889883,0.004746133537764494,0.7800346026573497,1.0150617721892123,0.8439885530252529,1.2206091806526846,True
eps_growth_q0,HIGH,0,mst,0-12,launch_300,4,23526,0.10132262940966195,44,0.0018702711893224518,0.004746133537764494,0.7800346026573497,0.39406206640434727,0.2936242606063597,0.5287695240015196,False
eps_growth_q0,HIGH,0,mst,0-12,launch_300,5,23199,0.0999142939588008,66,0.002844950213371266,0.004746133537764494,0.7800346026573497,0.5994248140584945,0.4713330705694955,0.762201175378044,False
eps_growth_q0,HIGH,0,mst,0-12,launch_300,6,22916,0.09869545930255094,56,0.0024437074533077328,0.004746133537764494,0.7800346026573497,0.5148838383630391,0.3966354303970799,0.6682734671525784,False
eps_growth_q0,HIGH,0,mst,0-12,launch_300,7,23179,0.09982815723397749,63,0.002717977479615169,0.004746133537764494,0.7800346026573497,0.5726719355847245,0.4477631503890945,0.7323041273212294,False
eps_growth_q0,HIGH,0,mst,0-12,launch_300,8,23220,0.10000473751986529,79,0.0034022394487510767,0.004746133537764494,0.7800346026573497,0.7168444422559561,0.5754138595468631,0.8928894346724315,False
eps_growth_q0,HIGH,0,mst,0-12,launch_300,9,23301,0.1003535912553997,126,0.005407493240633449,0.004746133537764494,0.7800346026573497,1.1393470490466786,0.9573986302643663,1.3556502825513814,True
eps_growth_q0,HIGH,0,mst,0-12,launch_300,10,23087,0.09943192829979025,134,0.005804132195607918,0.004746133537764494,0.7800346026573497,1.2229180130363038,1.0330756575424755,1.44740576865708,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,1,2478,0.10099034111749602,321,0.12953995157384987,0.10718506744915841,0.7232292864090547,1.2085634189230245,1.0905424897665796,1.3372837436195537,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,2,2438,0.09936014997758487,284,0.11648892534864644,0.10718506744915841,0.7232292864090547,1.0868018103725239,0.9735829239219942,1.2112784661436218,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,3,2451,0.09988996209805599,233,0.09506323949408405,0.10718506744915841,0.7232292864090547,0.8869074933332092,0.7844106492957454,1.001228098679371,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,4,2461,0.10029750988303379,217,0.08817553839902478,0.10718506744915841,0.7232292864090547,0.8226475991242856,0.7240284135439993,0.9332428746217489,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,5,2437,0.0993193951990871,198,0.08124743537135823,0.10718506744915841,0.7232292864090547,0.7580107687098924,0.6628500819569765,0.8654687565785526,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,6,2464,0.10041977421852712,231,0.09375,0.10718506744915841,0.7232292864090547,0.8746554182509506,0.7731017598836678,0.988008696501022,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,7,2458,0.10017524554754045,258,0.10496338486574451,0.10718506744915841,0.7232292864090547,0.9792724617683548,0.8719175226125498,1.0981292898462613,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,8,2441,0.09948241431307821,288,0.11798443260958623,0.10718506744915841,0.7232292864090547,1.1007543813465466,0.9869234856653861,1.225785386264502,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,9,2453,0.09997147165505156,323,0.13167549938850387,0.10718506744915841,0.7232292864090547,1.2284873492379162,1.1090009327512094,1.3587197295811004,True
eps_growth_q0,HIGH,0,mst,13-24,win_50,10,2456,0.10009373599054489,277,0.11278501628664495,0.10718506744915841,0.7232292864090547,1.0522456063214476,0.9411235487429889,1.1746509847152324,True
eps_growth_q0,HIGH,0,mst,13-24,win_100,1,2478,0.10099034111749602,90,0.03631961259079903,0.01907323633696051,0.7232292864090547,1.904218662693239,1.5541177872544787,2.329576466052028,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,2,2438,0.09936014997758487,49,0.020098441345365054,0.01907323633696051,0.7232292864090547,1.0537509728444923,0.7988266081020506,1.3878409346807694,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,3,2451,0.09988996209805599,45,0.01835985312117503,0.01907323633696051,0.7232292864090547,0.962597683833914,0.7208891114016225,1.2833379019238813,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,4,2461,0.10029750988303379,31,0.01259650548557497,0.01907323633696051,0.7232292864090547,0.6604283228622928,0.46600932646569837,0.9345001918472549,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,5,2437,0.0993193951990871,16,0.006565449322938038,0.01907323633696051,0.7232292864090547,0.34422314110455265,0.21209550866121704,0.5577821505671258,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,6,2464,0.10041977421852712,34,0.013798701298701298,0.01907323633696051,0.7232292864090547,0.7234588328338328,0.5185926886101891,1.0076847932017976,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,7,2458,0.10017524554754045,25,0.01017087062652563,0.01907323633696051,0.7232292864090547,0.5332535311176483,0.36169478578375525,0.7849591012722216,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,8,2441,0.09948241431307821,44,0.018025399426464563,0.01907323633696051,0.7232292864090547,0.9450624481349593,0.7054338591091999,1.264101046097142,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,9,2453,0.09997147165505156,67,0.027313493681206686,0.01907323633696051,0.7232292864090547,1.43203246678583,1.130650496630902,1.8109137524962917,False
eps_growth_q0,HIGH,0,mst,13-24,win_100,10,2456,0.10009373599054489,67,0.02728013029315961,0.01907323633696051,0.7232292864090547,1.4302832414599516,1.1292658241658513,1.8087109202806972,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,1,2478,0.10099034111749602,11,0.00443906376109766,0.001222643354933366,0.7232292864090547,3.630710250201776,2.028827303330433,6.487320713851555,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,2,2438,0.09936014997758487,2,0.0008203445447087777,0.001222643354933366,0.7232292864090547,0.6709598031173093,0.1840249605263011,2.442488401217622,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,3,2451,0.09988996209805599,2,0.0008159934720522236,0.001222643354933366,0.7232292864090547,0.6674010607915136,0.18304877549013038,2.4295554706247002,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,4,2461,0.10029750988303379,0,0.0,0.001222643354933366,0.7232292864090547,0.0,0.0,1.2746983006517623,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,5,2437,0.0993193951990871,4,0.0016413623307345096,0.001222643354933366,0.7232292864090547,1.3424702503077555,0.5222071724902482,3.4457396942640384,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,6,2464,0.10041977421852712,1,0.00040584415584415587,0.001222643354933366,0.7232292864090547,0.3319399350649351,0.05859848713703281,1.8773967129670304,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,7,2458,0.10017524554754045,0,0.0,0.001222643354933366,0.7232292864090547,0.0,8.86768956875894e-17,1.2762516480000081,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,8,2441,0.09948241431307821,0,0.0,0.001222643354933366,0.7232292864090547,0.0,0.0,1.2851259567766304,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,9,2453,0.09997147165505156,6,0.0024459845087647777,0.001222643354933366,0.7232292864090547,2.000570729718712,0.917261656820564,4.3564727032759745,False
eps_growth_q0,HIGH,0,mst,13-24,launch_300,10,2456,0.10009373599054489,4,0.0016286644951140066,0.001222643354933366,0.7232292864090547,1.332084690553746,0.5181661692575964,3.4191319781671856,False
eps_growth_q0,HIGH,0,mst,>24,win_50,1,5034,0.10023495679184422,675,0.13408820023837903,0.09262872844570108,0.8121674725487976,1.4475876165889665,1.3489742101249709,1.5522254036451035,True
eps_growth_q0,HIGH,0,mst,>24,win_50,2,5023,0.10001592927402334,559,0.11128807485566394,0.09262872844570108,0.8121674725487976,1.2014423248927677,1.1107389613040548,1.298559455179445,True
eps_growth_q0,HIGH,0,mst,>24,win_50,3,5019,0.09993628290390666,408,0.0812910938433951,0.09262872844570108,0.8121674725487976,0.8776013144890346,0.7993949958239767,0.9627218534177243,True
eps_growth_q0,HIGH,0,mst,>24,win_50,4,5111,0.10176814941659033,384,0.0751320680884367,0.09262872844570108,0.8121674725487976,0.8111097857991119,0.7364886225288355,0.8926206799488567,True
eps_growth_q0,HIGH,0,mst,>24,win_50,5,4936,0.0982836207239855,283,0.05733387358184765,0.09262872844570108,0.8121674725487976,0.618964273221744,0.5525928910369438,0.6927683067618652,True
eps_growth_q0,HIGH,0,mst,>24,win_50,6,5021,0.099976106088965,389,0.07747460665206134,0.09262872844570108,0.8121674725487976,0.8363993326052933,0.7600090894111186,0.9197640413465424,True
eps_growth_q0,HIGH,0,mst,>24,win_50,7,5029,0.10013539882919836,406,0.08073175581626565,0.09262872844570108,0.8121674725487976,0.8715628204222902,0.7936913120404919,0.9563440289671975,True
eps_growth_q0,HIGH,0,mst,>24,win_50,8,4999,0.09953805105332325,456,0.09121824364872974,0.09262872844570108,0.8121674725487976,0.9847727069059555,0.9019626843084646,1.074360006672879,True
eps_growth_q0,HIGH,0,mst,>24,win_50,9,5047,0.10049380749472343,548,0.10857935407172578,0.09262872844570108,0.8121674725487976,1.1721995529213698,1.082731147916163,1.2680957300951212,True
eps_growth_q0,HIGH,0,mst,>24,win_50,10,5003,0.09961769742343993,544,0.10873475914451329,0.09262872844570108,0.8121674725487976,1.1738772729483549,1.0839706210933295,1.2702656096417462,True
eps_growth_q0,HIGH,0,mst,>24,win_100,1,5034,0.10023495679184422,181,0.03595550258243941,0.017024411612440764,0.8121674725487976,2.1119967844389143,1.830082140497138,2.435480392734339,True
eps_growth_q0,HIGH,0,mst,>24,win_100,2,5023,0.10001592927402334,130,0.02588094764085208,0.017024411612440764,0.8121674725487976,1.5202256753437113,1.2828062997410767,1.800209429102931,True
eps_growth_q0,HIGH,0,mst,>24,win_100,3,5019,0.09993628290390666,77,0.015341701534170154,0.017024411612440764,0.8121674725487976,0.9011589876597583,0.7220926598045241,1.123770512199097,False
eps_growth_q0,HIGH,0,mst,>24,win_100,4,5111,0.10176814941659033,50,0.009782821365681862,0.017024411612440764,0.8121674725487976,0.5746349176927187,0.43635477328488426,0.7561674832353248,False
eps_growth_q0,HIGH,0,mst,>24,win_100,5,4936,0.0982836207239855,40,0.008103727714748784,0.017024411612440764,0.8121674725487976,0.476006331333466,0.3499093173286318,0.6470414337330309,False
eps_growth_q0,HIGH,0,mst,>24,win_100,6,5021,0.099976106088965,46,0.009161521609241188,0.017024411612440764,0.8121674725487976,0.5381402786658607,0.40388070690673655,0.7164827660632543,False
eps_growth_q0,HIGH,0,mst,>24,win_100,7,5029,0.10013539882919836,68,0.013521574865778485,0.017024411612440764,0.8121674725487976,0.7942462373206164,0.6273676713294067,1.0047466862784098,False
eps_growth_q0,HIGH,0,mst,>24,win_100,8,4999,0.09953805105332325,73,0.014602920584116823,0.017024411612440764,0.8121674725487976,0.8577635995035263,0.6831820649732856,1.0761310553424799,False
eps_growth_q0,HIGH,0,mst,>24,win_100,9,5047,0.10049380749472343,88,0.017436100653853776,0.017024411612440764,0.8121674725487976,1.0241822772372449,0.8326165302915941,1.2588646896328517,False
eps_growth_q0,HIGH,0,mst,>24,win_100,10,5003,0.09961769742343993,102,0.02038776733959624,0.017024411612440764,0.8121674725487976,1.1975607617885407,0.988226342859426,1.4501247078681125,True
eps_growth_q0,HIGH,0,mst,>24,launch_300,1,5034,0.10023495679184422,38,0.007548669050456893,0.002429214288558799,0.8121674725487976,3.1074529266561153,2.266065268331027,4.257997650972367,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,2,5023,0.10001592927402334,13,0.002588094764085208,0.002429214288558799,0.8121674725487976,1.065404059359732,0.622902503609418,1.8208602190575363,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,3,5019,0.09993628290390666,12,0.002390914524805738,0.002429214288558799,0.8121674725487976,0.9842336824983096,0.5632538088173197,1.7185415431533753,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,4,5111,0.10176814941659033,7,0.0013695949911954608,0.002429214288558799,0.8121674725487976,0.5638016364575281,0.27317362200864576,1.1627533713410645,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,5,4936,0.0982836207239855,3,0.0006077795786061589,0.002429214288558799,0.8121674725487976,0.25019595079310253,0.08509786381166,0.7350282575618792,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,6,5021,0.099976106088965,5,0.0009958175662218682,0.002429214288558799,0.8121674725487976,0.4099340148425792,0.17512921483641342,0.9588201870141173,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,7,5029,0.10013539882919836,4,0.0007953867568104991,0.002429214288558799,0.8121674725487976,0.3274255221355482,0.127346724934174,0.8412123944237978,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,8,4999,0.09953805105332325,13,0.002600520104020804,0.002429214288558799,0.8121674725487976,1.070519021837154,0.6258942277480867,1.829591893676565,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,9,5047,0.10049380749472343,11,0.002179512581731722,0.002429214288558799,0.8121674725487976,0.8972088596699225,0.5011773667979786,1.604963739739022,False
eps_growth_q0,HIGH,0,mst,>24,launch_300,10,5003,0.09961769742343993,16,0.0031980811513092145,0.002429214288558799,0.8121674725487976,1.3165084555823883,0.8107747189923684,2.1360615883623737,False
eps_growth_q0,HIGH,3,all,ALL,win_50,1,30481,0.10048361096184846,4364,0.143171155801975,0.10658231770635881,0.7710234883549509,1.3432918225368378,1.3068223829859296,1.38060501840416,True
eps_growth_q0,HIGH,3,all,ALL,win_50,2,30310,0.0999198926627613,3800,0.1253711646321346,0.10658231770635881,0.7710234883549509,1.1762848409577682,1.1417527927642244,1.2117077323154055,True
eps_growth_q0,HIGH,3,all,ALL,win_50,3,30370,0.10011768855717784,3175,0.10454395785314455,0.10658231770635881,0.7710234883549509,0.9808752530712451,0.9490572963041173,1.0136317211647528,True
eps_growth_q0,HIGH,3,all,ALL,win_50,4,30751,0.10137369248672295,2952,0.09599687815030405,0.10658231770635881,0.7710234883549509,0.9006829670826043,0.8702626697489101,0.9320501821564597,True
eps_growth_q0,HIGH,3,all,ALL,win_50,5,30015,0.09894739618187992,2563,0.08539063801432617,0.10658231770635881,0.7710234883549509,0.8011707744016499,0.7720031849842678,0.8313339668307917,True
eps_growth_q0,HIGH,3,all,ALL,win_50,6,30185,0.09950781788272682,2541,0.08418088454530395,0.10658231770635881,0.7710234883549509,0.7898203600453476,0.7609258767304616,0.8197077285395774,True
eps_growth_q0,HIGH,3,all,ALL,win_50,7,30295,0.09987044368915717,2743,0.09054299389338175,0.10658231770635881,0.7710234883549509,0.8495123378986142,0.8196797392787626,0.8803190808516476,True
eps_growth_q0,HIGH,3,all,ALL,win_50,8,30288,0.09984736750147523,3108,0.1026148969889065,0.10658231770635881,0.7710234883549509,0.9627759950915796,0.9311830258534591,0.9953146067193949,True
eps_growth_q0,HIGH,3,all,ALL,win_50,9,30437,0.10033856063927633,3479,0.11430167230673194,0.10658231770635881,0.7710234883549509,1.0724262219708944,1.039344357562965,1.1064214256407239,True
eps_growth_q0,HIGH,3,all,ALL,win_50,10,30211,0.09959352943697398,3606,0.11936049783191553,0.10658231770635881,0.7710234883549509,1.1198902444658918,1.0860422342266487,1.1546463565571838,True
eps_growth_q0,HIGH,3,all,ALL,win_100,1,30481,0.10048361096184846,1192,0.03910632853252846,0.020448798884431154,0.7710234883549509,1.9124022273162635,1.8087903261881948,2.021694479609103,True
eps_growth_q0,HIGH,3,all,ALL,win_100,2,30310,0.0999198926627613,872,0.028769383041900364,0.020448798884431154,0.7710234883549509,1.4068984298048013,1.3177515065079326,1.5018858649033147,True
eps_growth_q0,HIGH,3,all,ALL,win_100,3,30370,0.10011768855717784,596,0.019624629568653275,0.020448798884431154,0.7710234883549509,0.9596959547386733,0.8863262360965579,1.039007765653749,True
eps_growth_q0,HIGH,3,all,ALL,win_100,4,30751,0.10137369248672295,442,0.014373516308412734,0.020448798884431154,0.7710234883549509,0.7029027176435345,0.6407493492310787,0.7709887158892305,True
eps_growth_q0,HIGH,3,all,ALL,win_100,5,30015,0.09894739618187992,370,0.012327169748459104,0.020448798884431154,0.7710234883549509,0.6028309935526085,0.5447656087642163,0.6670000760147784,True
eps_growth_q0,HIGH,3,all,ALL,win_100,6,30185,0.09950781788272682,349,0.011562034122908729,0.020448798884431154,0.7710234883549509,0.5654138508698215,0.5094025884248654,0.6275039622120493,True
eps_growth_q0,HIGH,3,all,ALL,win_100,7,30295,0.09987044368915717,352,0.011619079055949827,0.020448798884431154,0.7710234883549509,0.5682034979959679,0.5121452933027502,0.6303177749397296,True
eps_growth_q0,HIGH,3,all,ALL,win_100,8,30288,0.09984736750147523,542,0.01789487585842578,0.020448798884431154,0.7710234883549509,0.875106452929623,0.8050286985643866,0.9511638392384897,True
eps_growth_q0,HIGH,3,all,ALL,win_100,9,30437,0.10033856063927633,650,0.021355586950093635,0.020448798884431154,0.7710234883549509,1.0443443192329926,0.9678250059090941,1.1267712820695601,True
eps_growth_q0,HIGH,3,all,ALL,win_100,10,30211,0.09959352943697398,838,0.027738241038032505,0.020448798884431154,0.7710234883549509,1.3564728762211664,1.2688088634256163,1.4500093594851307,True
